"","day","nitrate","pCO2_atmos","temp","dNO3","pCO2","DIC","slDON","slDOC","airseaFlux","BML_DIC","BML_NO3"
"149",149,0,384.171335041190,14.9959985361232,0,331.887516587331,1958.52152628581,0,0,9844.11472581744,2016.79356748184,15
"150",150,0,384.105293805540,15.0526053095369,0,332.620619059767,1959.00543034788,0,0,9678.08124148469,2016.79356748184,15
"151",151,0,384.041008908910,15.1077066495061,0,333.343320947167,1959.48119159513,0,0,9515.22494503327,2016.79356748184,15
"152",152,0,383.978499505106,15.161286138481,0,334.055768661948,1959.94896629631,0,0,9355.49402349072,2016.79356748184,15
"153",153,0,383.917784218925,15.2133278123500,0,334.758108185689,1960.40890815516,0,0,9198.83717710344,2016.79356748184,15
"154",154,0,383.858881140604,15.2638161651967,0,335.450484999336,1960.86116833685,0,0,9045.20363369129,2016.79356748184,15
"155",155,0,383.801807820428,15.3127361539193,0,336.13304401702,1961.30589549493,0,0,8894.5431616966,2016.79356748184,15
"156",156,0,383.746581263501,15.3600732027134,0,336.805929523313,1961.74323579903,0,0,8746.80608197013,2016.79356748184,15
"157",157,0,383.693217924683,15.4058132074145,0,337.469285113855,1962.17333296295,0,0,8601.94327835265,2016.79356748184,15
"158",158,0,383.641733703683,15.4499425397005,0,338.123253639261,1962.59632827330,0,0,8459.90620710185,2016.79356748184,15
"159",159,0,383.592143940322,15.4924480511522,0,338.767977152176,1963.01236061856,0,0,8320.64690520996,2016.79356748184,15
"160",160,0,383.544463409967,15.5333170771709,0,339.403596857410,1963.42156651845,0,0,8184.11799766676,2016.79356748184,15
"161",161,0,383.498706319123,15.5725374407518,0,340.030253065024,1963.82408015363,0,0,8050.27270370924,2016.79356748184,15
"162",162,0,383.454886301202,15.6100974561125,0,340.648085146288,1964.22003339574,0,0,7919.06484210976,2016.79356748184,15
"163",163,0,383.413016412463,15.6459859321743,0,341.257231492409,1964.60955583752,0,0,7790.44883554367,2016.79356748184,15
"164",164,0,383.37310912812,15.6801921758968,0,341.857829475914,1964.99277482322,0,0,7664.379714081,2016.79356748184,15
"165",165,0,383.335176338625,15.7127059954643,0,342.450015414615,1965.36981547911,0,0,7540.81311784741,2016.79356748184,15
"166",166,0,383.299229346125,15.7435177033217,0,343.033924538036,1965.74080074406,0,0,7419.70529889246,2016.79356748184,15
"167",167,0,383.265278861095,15.7726181190616,0,343.609690956231,1966.10585140017,0,0,7301.0131223081,2016.79356748184,15
"168",168,0,383.233334999147,15.7999985721593,0,344.177447630879,1966.46508610350,0,0,7184.69406663393,2016.79356748184,15
"169",169,0,383.203407278018,15.8256509045563,0,344.737326348584,1966.81862141468,0,0,7070.7062235895,2016.79356748184,15
